acq_id,registration_datetime,acquisition_datetime,data_ecosystem,instrument,instrument_model,modalities_in_study,operator,data_source,sample_id,sample_type,session_id,primary_kind,primary_file_name,original_name,file_format,file_size_mb,file_count,canonical_path,checksum_present,extended_metadata_present,project_hint,ingest_config,notes
ACQ-20251022-PET-002,2026-05-27T16:14:19Z,2025-10-22T11:06:31Z,DICOM,PET,Molecubes (PET/SPECT/CT),PT,NI-platform,internal,m18_0424,organism,irene_1207_251021_m18,folder,ACQ-20251022-PET-002.data,irene_1207_251021_0424_m18_20251022110631_PET,,28.6,1,/raw/DICOM/2025/2025-10/ACQ-20251022-PET-002/,Y,Y,PROJ-0004,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: PET of m18, animal protocol 0424, funded project 1207; operator irene, acquired 20251022110631)"
ACQ-20251022-CT-002,2026-05-27T16:14:21Z,2025-10-22T11:19:02Z,DICOM,CT,Molecubes (PET/SPECT/CT),CT,NI-platform,internal,m18_0424,organism,irene_1207_251021_m18,folder,ACQ-20251022-CT-002.data,irene_1207_251021_0424_m18_20251022111902_CT,,81.4,3,/raw/DICOM/2025/2025-10/ACQ-20251022-CT-002/,Y,Y,PROJ-0004,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: CT of m18, animal protocol 0424, funded project 1207; operator irene, acquired 20251022111902)"
ACQ-20251021-PET-003,2026-05-27T16:14:22Z,2025-10-21T13:26:16Z,DICOM,PET,Molecubes (PET/SPECT/CT),PT,NI-platform,internal,m19_0424,organism,irene_1207_251021_m19,folder,ACQ-20251021-PET-003.data,irene_1207_251021_0424_m19_20251021132616_PET,,28.6,1,/raw/DICOM/2025/2025-10/ACQ-20251021-PET-003/,Y,Y,PROJ-0004,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: PET of m19, animal protocol 0424, funded project 1207; operator irene, acquired 20251021132616)"
ACQ-20251021-CT-003,2026-05-27T16:14:25Z,2025-10-21T13:49:58Z,DICOM,CT,Molecubes (PET/SPECT/CT),CT,NI-platform,internal,m19_0424,organism,irene_1207_251021_m19,folder,ACQ-20251021-CT-003.data,irene_1207_251021_0424_m19_20251021134958_CT,,81.3,3,/raw/DICOM/2025/2025-10/ACQ-20251021-CT-003/,Y,Y,PROJ-0004,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: CT of m19, animal protocol 0424, funded project 1207; operator irene, acquired 20251021134958)"
ACQ-20251022-PET-003,2026-05-27T16:14:26Z,2025-10-22T11:16:51Z,DICOM,PET,Molecubes (PET/SPECT/CT),PT,NI-platform,internal,m19_0424,organism,irene_1207_251021_m19,folder,ACQ-20251022-PET-003.data,irene_1207_251021_0424_m19_20251022111651_PET,,28.6,1,/raw/DICOM/2025/2025-10/ACQ-20251022-PET-003/,Y,Y,PROJ-0004,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: PET of m19, animal protocol 0424, funded project 1207; operator irene, acquired 20251022111651)"
ACQ-20251022-CT-003,2026-05-27T16:14:28Z,2025-10-22T11:29:40Z,DICOM,CT,Molecubes (PET/SPECT/CT),CT,NI-platform,internal,m19_0424,organism,irene_1207_251021_m19,folder,ACQ-20251022-CT-003.data,irene_1207_251021_0424_m19_20251022112940_CT,,81.4,3,/raw/DICOM/2025/2025-10/ACQ-20251022-CT-003/,Y,Y,PROJ-0004,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: CT of m19, animal protocol 0424, funded project 1207; operator irene, acquired 20251022112940)"
ACQ-20251021-PET-004,2026-05-27T16:14:29Z,2025-10-21T13:43:18Z,DICOM,PET,Molecubes (PET/SPECT/CT),PT,NI-platform,internal,m20_0424,organism,irene_1207_251021_m20,folder,ACQ-20251021-PET-004.data,irene_1207_251021_0424_m20_20251021134318_PET,,28.6,1,/raw/DICOM/2025/2025-10/ACQ-20251021-PET-004/,Y,Y,PROJ-0004,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: PET of m20, animal protocol 0424, funded project 1207; operator irene, acquired 20251021134318)"
ACQ-20251021-CT-004,2026-05-27T16:14:31Z,2025-10-21T14:06:19Z,DICOM,CT,Molecubes (PET/SPECT/CT),CT,NI-platform,internal,m20_0424,organism,irene_1207_251021_m20,folder,ACQ-20251021-CT-004.data,irene_1207_251021_0424_m20_20251021140619_CT,,81.3,3,/raw/DICOM/2025/2025-10/ACQ-20251021-CT-004/,Y,Y,PROJ-0004,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: CT of m20, animal protocol 0424, funded project 1207; operator irene, acquired 20251021140619)"
ACQ-20251022-PET-004,2026-05-27T16:14:32Z,2025-10-22T11:23:05Z,DICOM,PET,Molecubes (PET/SPECT/CT),PT,NI-platform,internal,m20_0424,organism,irene_1207_251021_m20,folder,ACQ-20251022-PET-004.data,irene_1207_251021_0424_m20_20251022112305_PET,,28.6,1,/raw/DICOM/2025/2025-10/ACQ-20251022-PET-004/,Y,Y,PROJ-0004,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: PET of m20, animal protocol 0424, funded project 1207; operator irene, acquired 20251022112305)"
ACQ-20251022-CT-004,2026-05-27T16:14:35Z,2025-10-22T11:35:55Z,DICOM,CT,Molecubes (PET/SPECT/CT),CT,NI-platform,internal,m20_0424,organism,irene_1207_251021_m20,folder,ACQ-20251022-CT-004.data,irene_1207_251021_0424_m20_20251022113555_CT,,101.3,3,/raw/DICOM/2025/2025-10/ACQ-20251022-CT-004/,Y,Y,PROJ-0004,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: CT of m20, animal protocol 0424, funded project 1207; operator irene, acquired 20251022113555)"
ACQ-20251021-PET-005,2026-05-27T16:14:36Z,2025-10-21T13:53:30Z,DICOM,PET,Molecubes (PET/SPECT/CT),PT,NI-platform,internal,m21_0424,organism,irene_1207_251021_m21,folder,ACQ-20251021-PET-005.data,irene_1207_251021_0424_m21_20251021135330_PET,,28.6,1,/raw/DICOM/2025/2025-10/ACQ-20251021-PET-005/,Y,Y,PROJ-0004,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: PET of m21, animal protocol 0424, funded project 1207; operator irene, acquired 20251021135330)"
ACQ-20251021-CT-005,2026-05-27T16:14:39Z,2025-10-21T14:18:00Z,DICOM,CT,Molecubes (PET/SPECT/CT),CT,NI-platform,internal,m21_0424,organism,irene_1207_251021_m21,folder,ACQ-20251021-CT-005.data,irene_1207_251021_0424_m21_20251021141800_CT,,81.3,3,/raw/DICOM/2025/2025-10/ACQ-20251021-CT-005/,Y,Y,PROJ-0004,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: CT of m21, animal protocol 0424, funded project 1207; operator irene, acquired 20251021141800)"
ACQ-20251021-PET-006,2026-05-27T16:14:40Z,2025-10-21T14:06:37Z,DICOM,PET,Molecubes (PET/SPECT/CT),PT,NI-platform,internal,m22_0424,organism,irene_1207_251021_m22,folder,ACQ-20251021-PET-006.data,irene_1207_251021_0424_m22_20251021140637_PET,,28.6,1,/raw/DICOM/2025/2025-10/ACQ-20251021-PET-006/,Y,Y,PROJ-0004,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: PET of m22, animal protocol 0424, funded project 1207; operator irene, acquired 20251021140637)"
ACQ-20251021-CT-006,2026-05-27T16:14:42Z,2025-10-21T14:29:16Z,DICOM,CT,Molecubes (PET/SPECT/CT),CT,NI-platform,internal,m22_0424,organism,irene_1207_251021_m22,folder,ACQ-20251021-CT-006.data,irene_1207_251021_0424_m22_20251021142916_CT,,81.3,3,/raw/DICOM/2025/2025-10/ACQ-20251021-CT-006/,Y,Y,PROJ-0004,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: CT of m22, animal protocol 0424, funded project 1207; operator irene, acquired 20251021142916)"
ACQ-20251022-PET-005,2026-05-27T16:14:43Z,2025-10-22T11:31:33Z,DICOM,PET,Molecubes (PET/SPECT/CT),PT,NI-platform,internal,m22_0424,organism,irene_1207_251021_m22,folder,ACQ-20251022-PET-005.data,irene_1207_251021_0424_m22_20251022113133_PET,,28.6,1,/raw/DICOM/2025/2025-10/ACQ-20251022-PET-005/,Y,Y,PROJ-0004,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: PET of m22, animal protocol 0424, funded project 1207; operator irene, acquired 20251022113133)"
ACQ-20251022-CT-005,2026-05-27T16:14:45Z,2025-10-22T11:47:20Z,DICOM,CT,Molecubes (PET/SPECT/CT),CT,NI-platform,internal,m22_0424,organism,irene_1207_251021_m22,folder,ACQ-20251022-CT-005.data,irene_1207_251021_0424_m22_20251022114720_CT,,41.2,2,/raw/DICOM/2025/2025-10/ACQ-20251022-CT-005/,Y,Y,PROJ-0004,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: CT of m22, animal protocol 0424, funded project 1207; operator irene, acquired 20251022114720)"
ACQ-20251021-PET-007,2026-05-27T16:14:46Z,2025-10-21T14:18:20Z,DICOM,PET,Molecubes (PET/SPECT/CT),PT,NI-platform,internal,m23_0424,organism,irene_1207_251021_m23,folder,ACQ-20251021-PET-007.data,irene_1207_251021_0424_m23_20251021141820_PET,,28.6,1,/raw/DICOM/2025/2025-10/ACQ-20251021-PET-007/,Y,Y,PROJ-0004,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: PET of m23, animal protocol 0424, funded project 1207; operator irene, acquired 20251021141820)"
ACQ-20251021-CT-007,2026-05-27T16:14:48Z,2025-10-21T14:41:18Z,DICOM,CT,Molecubes (PET/SPECT/CT),CT,NI-platform,internal,m23_0424,organism,irene_1207_251021_m23,folder,ACQ-20251021-CT-007.data,irene_1207_251021_0424_m23_20251021144118_CT,,81.3,3,/raw/DICOM/2025/2025-10/ACQ-20251021-CT-007/,Y,Y,PROJ-0004,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: CT of m23, animal protocol 0424, funded project 1207; operator irene, acquired 20251021144118)"
ACQ-20251021-PET-008,2026-05-27T16:14:49Z,2025-10-21T14:32:04Z,DICOM,PET,Molecubes (PET/SPECT/CT),PT,NI-platform,internal,m24_0424,organism,irene_1207_251021_m24,folder,ACQ-20251021-PET-008.data,irene_1207_251021_0424_m24_20251021143204_PET,,28.6,1,/raw/DICOM/2025/2025-10/ACQ-20251021-PET-008/,Y,Y,PROJ-0004,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: PET of m24, animal protocol 0424, funded project 1207; operator irene, acquired 20251021143204)"
ACQ-20251021-CT-008,2026-05-27T16:14:51Z,2025-10-21T14:54:37Z,DICOM,CT,Molecubes (PET/SPECT/CT),CT,NI-platform,internal,m24_0424,organism,irene_1207_251021_m24,folder,ACQ-20251021-CT-008.data,irene_1207_251021_0424_m24_20251021145437_CT,,81.3,3,/raw/DICOM/2025/2025-10/ACQ-20251021-CT-008/,Y,Y,PROJ-0004,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: CT of m24, animal protocol 0424, funded project 1207; operator irene, acquired 20251021145437)"
ACQ-20251021-PET-009,2026-05-27T16:14:52Z,2025-10-21T14:45:38Z,DICOM,PET,Molecubes (PET/SPECT/CT),PT,NI-platform,internal,m25_0424,organism,irene_1207_251021_m25,folder,ACQ-20251021-PET-009.data,irene_1207_251021_0424_m25_20251021144538_PET,,28.6,1,/raw/DICOM/2025/2025-10/ACQ-20251021-PET-009/,Y,Y,PROJ-0004,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: PET of m25, animal protocol 0424, funded project 1207; operator irene, acquired 20251021144538)"
ACQ-20251021-CT-009,2026-05-27T16:14:55Z,2025-10-21T15:08:25Z,DICOM,CT,Molecubes (PET/SPECT/CT),CT,NI-platform,internal,m25_0424,organism,irene_1207_251021_m25,folder,ACQ-20251021-CT-009.data,irene_1207_251021_0424_m25_20251021150825_CT,,81.3,3,/raw/DICOM/2025/2025-10/ACQ-20251021-CT-009/,Y,Y,PROJ-0004,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: CT of m25, animal protocol 0424, funded project 1207; operator irene, acquired 20251021150825)"
ACQ-20251021-PET-010,2026-05-27T16:14:56Z,2025-10-21T14:57:14Z,DICOM,PET,Molecubes (PET/SPECT/CT),PT,NI-platform,internal,m26_0424,organism,irene_1207_251021_m26,folder,ACQ-20251021-PET-010.data,irene_1207_251021_0424_m26_20251021145714_PET,,28.6,1,/raw/DICOM/2025/2025-10/ACQ-20251021-PET-010/,Y,Y,PROJ-0004,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: PET of m26, animal protocol 0424, funded project 1207; operator irene, acquired 20251021145714)"
ACQ-20251021-CT-010,2026-05-27T16:14:58Z,2025-10-21T15:19:53Z,DICOM,CT,Molecubes (PET/SPECT/CT),CT,NI-platform,internal,m26_0424,organism,irene_1207_251021_m26,folder,ACQ-20251021-CT-010.data,irene_1207_251021_0424_m26_20251021151953_CT,,81.3,3,/raw/DICOM/2025/2025-10/ACQ-20251021-CT-010/,Y,Y,PROJ-0004,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: CT of m26, animal protocol 0424, funded project 1207; operator irene, acquired 20251021151953)"
ACQ-20251021-PET-011,2026-05-27T16:14:59Z,2025-10-21T15:13:48Z,DICOM,PET,Molecubes (PET/SPECT/CT),PT,NI-platform,internal,m27_0424,organism,irene_1207_251021_m27,folder,ACQ-20251021-PET-011.data,irene_1207_251021_0424_m27_20251021151348_PET,,28.6,1,/raw/DICOM/2025/2025-10/ACQ-20251021-PET-011/,Y,Y,PROJ-0004,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: PET of m27, animal protocol 0424, funded project 1207; operator irene, acquired 20251021151348)"
ACQ-20251021-CT-011,2026-05-27T16:15:01Z,2025-10-21T15:36:21Z,DICOM,CT,Molecubes (PET/SPECT/CT),CT,NI-platform,internal,m27_0424,organism,irene_1207_251021_m27,folder,ACQ-20251021-CT-011.data,irene_1207_251021_0424_m27_20251021153621_CT,,81.3,3,/raw/DICOM/2025/2025-10/ACQ-20251021-CT-011/,Y,Y,PROJ-0004,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: CT of m27, animal protocol 0424, funded project 1207; operator irene, acquired 20251021153621)"
ACQ-20251021-PET-012,2026-05-27T16:15:03Z,2025-10-21T15:26:10Z,DICOM,PET,Molecubes (PET/SPECT/CT),PT,NI-platform,internal,m28_0424,organism,irene_1207_251021_m28,folder,ACQ-20251021-PET-012.data,irene_1207_251021_0424_m28_20251021152610_PET,,28.6,1,/raw/DICOM/2025/2025-10/ACQ-20251021-PET-012/,Y,Y,PROJ-0004,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: PET of m28, animal protocol 0424, funded project 1207; operator irene, acquired 20251021152610)"
ACQ-20251021-CT-012,2026-05-27T16:15:05Z,2025-10-21T15:49:10Z,DICOM,CT,Molecubes (PET/SPECT/CT),CT,NI-platform,internal,m28_0424,organism,irene_1207_251021_m28,folder,ACQ-20251021-CT-012.data,irene_1207_251021_0424_m28_20251021154910_CT,,81.3,3,/raw/DICOM/2025/2025-10/ACQ-20251021-CT-012/,Y,Y,PROJ-0004,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: CT of m28, animal protocol 0424, funded project 1207; operator irene, acquired 20251021154910)"
ACQ-20251022-PET-006,2026-05-27T16:15:06Z,2025-10-22T11:39:55Z,DICOM,PET,Molecubes (PET/SPECT/CT),PT,NI-platform,internal,m26_0424,organism,irene_1207_251022_m26,folder,ACQ-20251022-PET-006.data,irene_1207_251022_0424_m26_20251022113955_PET,,28.6,1,/raw/DICOM/2025/2025-10/ACQ-20251022-PET-006/,Y,Y,PROJ-0004,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: PET of m26, animal protocol 0424, funded project 1207; operator irene, acquired 20251022113955)"
ACQ-20251022-CT-006,2026-05-27T16:15:07Z,2025-10-22T11:52:26Z,DICOM,CT,Molecubes (PET/SPECT/CT),CT,NI-platform,internal,m26_0424,organism,irene_1207_251022_m26,folder,ACQ-20251022-CT-006.data,irene_1207_251022_0424_m26_20251022115226_CT,,41.2,2,/raw/DICOM/2025/2025-10/ACQ-20251022-CT-006/,Y,Y,PROJ-0004,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: CT of m26, animal protocol 0424, funded project 1207; operator irene, acquired 20251022115226)"
ACQ-20251028-PET-001,2026-05-27T16:15:09Z,2025-10-28T10:13:44Z,DICOM,PET,Molecubes (PET/SPECT/CT),PT,NI-platform,internal,m1_0525,organism,irene_1207_251027_m1,folder,ACQ-20251028-PET-001.data,irene_1207_251027_0525_m1_20251028101344_PET,,28.6,1,/raw/DICOM/2025/2025-10/ACQ-20251028-PET-001/,Y,Y,PROJ-0005,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: PET of m1, animal protocol 0525, funded project 1207; operator irene, acquired 20251028101344)"
ACQ-20251028-CT-001,2026-05-27T16:15:10Z,2025-10-28T10:31:11Z,DICOM,CT,Molecubes (PET/SPECT/CT),CT,NI-platform,internal,m1_0525,organism,irene_1207_251027_m1,folder,ACQ-20251028-CT-001.data,irene_1207_251027_0525_m1_20251028103111_CT,,49.4,2,/raw/DICOM/2025/2025-10/ACQ-20251028-CT-001/,Y,Y,PROJ-0005,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: CT of m1, animal protocol 0525, funded project 1207; operator irene, acquired 20251028103111)"
ACQ-20251028-PET-002,2026-05-27T16:15:11Z,2025-10-28T10:30:17Z,DICOM,PET,Molecubes (PET/SPECT/CT),PT,NI-platform,internal,m2_0525,organism,irene_1207_251027_m2,folder,ACQ-20251028-PET-002.data,irene_1207_251027_0525_m2_20251028103017_PET,,28.6,1,/raw/DICOM/2025/2025-10/ACQ-20251028-PET-002/,Y,Y,PROJ-0005,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: PET of m2, animal protocol 0525, funded project 1207; operator irene, acquired 20251028103017)"
ACQ-20251028-CT-002,2026-05-27T16:15:13Z,2025-10-28T10:45:25Z,DICOM,CT,Molecubes (PET/SPECT/CT),CT,NI-platform,internal,m2_0525,organism,irene_1207_251027_m2,folder,ACQ-20251028-CT-002.data,irene_1207_251027_0525_m2_20251028104525_CT,,49.4,2,/raw/DICOM/2025/2025-10/ACQ-20251028-CT-002/,Y,Y,PROJ-0005,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: CT of m2, animal protocol 0525, funded project 1207; operator irene, acquired 20251028104525)"
ACQ-20251028-PET-003,2026-05-27T16:15:14Z,2025-10-28T10:38:04Z,DICOM,PET,Molecubes (PET/SPECT/CT),PT,NI-platform,internal,m3_0525,organism,irene_1207_251027_m3,folder,ACQ-20251028-PET-003.data,irene_1207_251027_0525_m3_20251028103804_PET,,28.6,1,/raw/DICOM/2025/2025-10/ACQ-20251028-PET-003/,Y,Y,PROJ-0005,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: PET of m3, animal protocol 0525, funded project 1207; operator irene, acquired 20251028103804)"
ACQ-20251028-CT-003,2026-05-27T16:15:16Z,2025-10-28T10:55:41Z,DICOM,CT,Molecubes (PET/SPECT/CT),CT,NI-platform,internal,m3_0525,organism,irene_1207_251027_m3,folder,ACQ-20251028-CT-003.data,irene_1207_251027_0525_m3_20251028105541_CT,,49.4,2,/raw/DICOM/2025/2025-10/ACQ-20251028-CT-003/,Y,Y,PROJ-0005,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: CT of m3, animal protocol 0525, funded project 1207; operator irene, acquired 20251028105541)"
ACQ-20251028-PET-004,2026-05-27T16:15:17Z,2025-10-28T10:50:25Z,DICOM,PET,Molecubes (PET/SPECT/CT),PT,NI-platform,internal,m4_0525,organism,irene_1207_251027_m4,folder,ACQ-20251028-PET-004.data,irene_1207_251027_0525_m4_20251028105025_PET,,28.6,1,/raw/DICOM/2025/2025-10/ACQ-20251028-PET-004/,Y,Y,PROJ-0005,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: PET of m4, animal protocol 0525, funded project 1207; operator irene, acquired 20251028105025)"
ACQ-20251028-CT-004,2026-05-27T16:15:18Z,2025-10-28T11:04:32Z,DICOM,CT,Molecubes (PET/SPECT/CT),CT,NI-platform,internal,m4_0525,organism,irene_1207_251027_m4,folder,ACQ-20251028-CT-004.data,irene_1207_251027_0525_m4_20251028110432_CT,,49.4,2,/raw/DICOM/2025/2025-10/ACQ-20251028-CT-004/,Y,Y,PROJ-0005,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: CT of m4, animal protocol 0525, funded project 1207; operator irene, acquired 20251028110432)"
ACQ-20251028-PET-005,2026-05-27T16:15:20Z,2025-10-28T10:58:01Z,DICOM,PET,Molecubes (PET/SPECT/CT),PT,NI-platform,internal,m5_0525,organism,irene_1207_251027_m5,folder,ACQ-20251028-PET-005.data,irene_1207_251027_0525_m5_20251028105801_PET,,28.6,1,/raw/DICOM/2025/2025-10/ACQ-20251028-PET-005/,Y,Y,PROJ-0005,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: PET of m5, animal protocol 0525, funded project 1207; operator irene, acquired 20251028105801)"
ACQ-20251028-CT-005,2026-05-27T16:15:21Z,2025-10-28T11:12:56Z,DICOM,CT,Molecubes (PET/SPECT/CT),CT,NI-platform,internal,m5_0525,organism,irene_1207_251027_m5,folder,ACQ-20251028-CT-005.data,irene_1207_251027_0525_m5_20251028111256_CT,,49.4,2,/raw/DICOM/2025/2025-10/ACQ-20251028-CT-005/,Y,Y,PROJ-0005,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: CT of m5, animal protocol 0525, funded project 1207; operator irene, acquired 20251028111256)"
ACQ-20251028-PET-006,2026-05-27T16:15:22Z,2025-10-28T11:06:18Z,DICOM,PET,Molecubes (PET/SPECT/CT),PT,NI-platform,internal,m6_0525,organism,irene_1207_251027_m6,folder,ACQ-20251028-PET-006.data,irene_1207_251027_0525_m6_20251028110618_PET,,28.6,1,/raw/DICOM/2025/2025-10/ACQ-20251028-PET-006/,Y,Y,PROJ-0005,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: PET of m6, animal protocol 0525, funded project 1207; operator irene, acquired 20251028110618)"
ACQ-20251028-CT-006,2026-05-27T16:15:24Z,2025-10-28T11:24:33Z,DICOM,CT,Molecubes (PET/SPECT/CT),CT,NI-platform,internal,m6_0525,organism,irene_1207_251027_m6,folder,ACQ-20251028-CT-006.data,irene_1207_251027_0525_m6_20251028112433_CT,,49.4,2,/raw/DICOM/2025/2025-10/ACQ-20251028-CT-006/,Y,Y,PROJ-0005,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: CT of m6, animal protocol 0525, funded project 1207; operator irene, acquired 20251028112433)"
ACQ-20251028-PET-007,2026-05-27T16:15:25Z,2025-10-28T11:16:33Z,DICOM,PET,Molecubes (PET/SPECT/CT),PT,NI-platform,internal,m7_0525,organism,irene_1207_251027_m7,folder,ACQ-20251028-PET-007.data,irene_1207_251027_0525_m7_20251028111633_PET,,28.6,1,/raw/DICOM/2025/2025-10/ACQ-20251028-PET-007/,Y,Y,PROJ-0005,tools/configs/ni_jesus_archive_2025_TEST.yaml,"TEST INGEST 2026-05-26 REDO - purge after team exhibition (round-8 archive-mode NI: PET of m7, animal protocol 0525, funded project 1207; operator irene, acquired 20251028111633)"
